Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
419693,B0029ZAOW8,A1HH93OWA6XV1Q,DC,13,17,5,1265932800,Great Long Lasting NRG/ Energy... Take the Right Dosage!,"I picked this up at Costco at a pretty good deal after seeing this here. Best next thing to my old Vivarin fix but better as it is in somewhat of a food form without the crash.  Do NOT take this more than the recommended 5 Hour intervals!  First you'll be wired and more on the EDGE than anything.  Taking two of these in less than 9 or 10 hours was a shock to my system and it actually knocked me out for a minute, but after that I was wired more than anything, almost ready to fly!!  Again great booster, maybe too great sometimes. You gotta remember this is basically a double shot of the regular.  You could probably just drink 1/2 of these and get the same effect of the original obviously."
419697,B0029ZAOW8,AOAE8ZTAA25U0,P. Bradish,8,10,4,1232323200,Good Product,"I usually take one of these before lifting weights or going out to the club. I'm often tired from work so this gives me a good amount of energy to push through an activity. The best part is, I never crash from it. I would take one of these over a traditional energy drink any day."
419699,B0029ZAOW8,A3HM9N9ZRUTE83,J Spooner,0,2,4,1284076800,Purchase Elsewhere,"Excellent...works like any other in the category. No crash or jitters. Just a consistent non-overpowering boost of energy.<br />In the future, I will not purchase from Amazon. There's significant markup on the item. To compare, I recently bought 24pk sugarfree Monster at what turned out to be 100% markup from the pricing at a local big box store. Unit price of $1.45 apposed to amazon's $1.96/unit"
419705,B0029ZAOW8,A2R66B15RW8DBN,"J. D. Moore Sr. ""JD""",1,4,5,1233792000,Good Product,This is a good product but beware; the cost plus s/h is no bargain.  It is probably cheaper to buy it in a store.  The only advantage here is convenience.
419715,B0029ZAOW8,A3T6YY0NSO5CWL,dontdrnkthis,0,5,1,1322611200,diont drink this if you have ADHD,"i drank one of these extra strengh before a math test. right after i drank it my whole body started shaking and i cudnt breathe, it also gave me diarhia.  i had to RUN outo f the class holding my ass buecause i was shaking and cudnt control my bowels. i wound up finding a girls bathroom running in and wet diarhia cameo ut and went on my boxers which i had to throw out.  everyone was looking at me and i just got home and i still feel the effects.  this embarassed me infront of my classmates and i cudnt breathe and my body was shaking and my eyes wre dilated. dont drink this plz"
419719,B0029ZAOW8,A3JMGEJ9GHFLMR,"William J. Todd ""iron butt rider""",0,8,1,1276646400,waste of money,This product is a complete waste of money. I am a long distance motorcycle rider (1500 plus miles in 24 hours)and bought this product for a quick and lasting energy boost. I read the good reviews and bought a case. Form the first bottle to the last I couldn't tell any difference after taking it.It was as effective as drinking a glass of water. If you still want to try it only buy one to try and don/t waste your money on a case.
419724,B0029ZAOW8,AQXR5XB3URGK9,"R. A. McDowell ""WWSista""",22,30,5,1302739200,"The naysayers overstate the 'problems', and the bottom line is, this stuff WORKS. No sugar, no crash. It's true.","Alright folks, so I'm just gonna lay all my cards on the table, because that's what you're supposed to do in an honest review right? I'm terminally ill, and I mean REALLY sick. I'm fighting hard, but it's a rough time. Part of that includes loss of muscle control, which includes the bladder, etc... Sheesh! LOL I was watching a review one morning on Fox News, after having been using this stuff for awhile, where the doctor they had on just TORE the energy drink business apart. He talked about how dangerous all of them were, and untested and how they basically don't work...<br />  Well I'm here to tell you otherwise. I went and got the EXACT bottle of 5 Hour Energy, Extra Strength, that I always buy, and which he was talking about. He was going on and on about how it was loaded with caffeine and was therefore bad for your heart. PLEASE! I've got the bottle IN MY HANDS right now folks. It states right on it, and this is the extra strength mind you, that it contains caffeine comprable to 12 oz. cup of coffee. That's not much! And yes, he was right that most of them work by being LOADED with sugar to go with the caffeine, and come with a REALLY bad crash afterwards. I experimented with some of the other products, and they taste delicious, but come with an AWFUL crash. This stuff doesn't taste so great because it has NO SUGAR, but it's just a tiny shot, and it works dammit.<br />  And then the doctor told the audience that it stimulates the nerves, and has been shown to cause nerve damage. I literally did a spit take. I was HORRIFIED. But low and behold, I talked to my own team of FIVE Neurologists that work on my case, and they disagreed. They said that a lot of the other drinks are unhealthy, diet-wise. This stuff causes what is called a Niacin Flush, and most of the energetic affects are from megadoses of vitamins. My Neurologists said that this stuff wasn't going to be hurting me, and at worst just might not work.<br />  But it DOES WORK! As I mentioned, I'm very sick. And that includes days when I am so weak I can't get out of bed or my chair. When I'm having nerve spasms, and can't control my muscles, I will sometimes have accidents when I fall asleep. I know the feeling well enough now to know, without doubt, when it will happen. Come on folks, I just admitted something really personal, and you can't get much more down in the dirt than that. LOL So when I feel that feeling, but am also really tired, I will drink one of these. It will keep me up and focused, and most importantly accident free, for between 3 and 5 hours while my nerve medications can kick in. And as those of us who have these problems can attest, that peace of mind, that time that is bought for us, ANYTHING to not make us incontinent if we can help it, is worth a LOT. Certainly the price of these little gems.<br />  The drink wakes me up, and it does NOT give me the jitters or make me edgy. I do not feel overwhelmed or hyper. It simply gives me the energy to get through my rough patch without falling asleep and waking up in a mess. LOL<br />  If there is one downside to this, it's the price. But I ask you this... How many of us are Starbuck's or expensive coffee fanatics? I was for YEARS. And we buy those mostly to help us to stay alert and awake through our day, and also because they are delicious. LOL These cost, per bottle, less than a Venti coffee. And seriously, they work. And that's what they are advertised to do, and that's JUST what they do. And that's all I NEED them to do. Not every product out there does what it says it will do. So that's a boost in my book right off the bat.<br />  I thank you for your time folks. Give these a try if you were needing a safe and least minimally harmful boost to your day during the more tired moments that we ALL have. I don't think you'll be disappointed.<br />  Sincerely, R.A. McDowell"
419728,B0029ZAOW8,A1L0CU8RU0GIK9,Marcin,3,3,4,1277942400,fast acting wake up call,"Great product , I've been an avid fun of hydroxycut hardcore from muscle tech for many years now. I have been also exposed to ephedrine for quite some time. I have a pretty high tolerance for most of energy drinks and being a 290 pounds athlete I require larger amounts of energy to get me going. I found 5H energy to actually work quite well. Make SURE to have 2H window between ur last meal and the time u drink ur energy shootl . Empty stomach is the most desireable environment for ur 5H energy shoot to kick in and in my case it does; within 5 min I already feel the surge of energy that continues for hours to come. Awake , alert , NO shivering heart palpitation trembling or similar effects."
419733,B0029ZAOW8,A2NCS05O38KBSU,"Christopher P. Lerario ""Crashtest 19""",3,3,5,1245542400,Heaqlthy Alternative,Great product.  I mix it with some green tea extract.  It's a great alternative to downing 3 cups of java.
419739,B0029ZAOW8,A1XIA2JK5XK2YJ,lbeeba,5,6,4,1284336000,5 hour energy drink,"This products seems to work well as long as you do not use it all the time.  I felt that if I used the drink a few days in a row my body just got use to it, and it didn't do anything."
419760,B0029ZAOW8,A156NJHN9PVQBZ,"Carol Loudder ""cjl""",2,2,5,1242432000,Energy at a good price,"This is a good product for energy, at a great price -- available with free delivery."
419941,B002CJARMI,A20EEWWSFMZ1PN,"bernie ""webviator""",6,6,5,1291680000,"As Anthony Hopkins said in ""84 Charing Cross Road"" (1987) ""Very nice, very tasty""","This critter serves several purposes. First, as my cats will point out if you sit on the box you own it (cat rules). Second, when the box is empty, and if you are big enough you can be stuck in it.<br /><br />This tasty meal in a pop-top can, reminiscent of C rations takes some strength and skill to open so you will not hear the sound of lids pealing back in the middle of the night and cats slurping the juice.<br /><br />Some cats rub on the hand that opens the can. Others wait until you are out of sight before you hear them devouring the tasty can innards. Bottom line is this product is part of a balanced diet and has yet to encounter any detractors."
419956,B002CJARMI,A1Z54EM24Y40LL,c2,0,0,4,1268438400,Not their favorite...,"I know that Friskies must have selected these three varieties for this case for a reason, but unfortunately, these are the very three that my cats have never liked.  They will eat them for a couple of days, then I get that look: ""Lady, if you think they're so great, then you eat them!"" So, I usually take them back and exchange them for something they'll actually eat consistently.  Not sure why these are so non-palatable, but well, try something else like their turkey and cheese.  That one is the house favorite!"
421180,B0029JHHXS,A1Z54EM24Y40LL,c2,8,8,5,1270771200,Amazing stuff!,"I honestly think of all the candy bars available, this one is hands down the best, with Reese's Peanut butter cups tied with this.  If you're starving but can't eat just yet, these guys do a great job in keeping you from fainting with all the nuts/protein they contain.  But, included in all this marvel is wondeful gooey caramel and awesome milk chocolate, not to mention the marshmallow center.  My grandma could down a whole bag of these things in one sitting so I guess it's a gene pool thing.  Be sure to try these if you haven't - they're just awesome.  Highly recommend!"
